inspection_id,business_id,inspection_date,inspection_score,inspection_type
75402_20180724,75402,2018-07-24T00:00:00.000,92,Routine - Unscheduled
75402_20190305,75402,2019-03-05T00:00:00.000,,Reinspection/Followup
75402_20190318,75402,2019-03-18T00:00:00.000,,Reinspection/Followup
75402_20190909,75402,2019-09-09T00:00:00.000,80,Routine - Unscheduled
75402_20190916,75402,2019-09-16T00:00:00.000,,Reinspection/Followup
75402_20191001,75402,2019-10-01T00:00:00.000,,Complaint
75406_20170105,75406,2017-01-05T00:00:00.000,94,Routine - Unscheduled
75406_20170727,75406,2017-07-27T00:00:00.000,92,Routine - Unscheduled
75406_20180409,75406,2018-04-09T00:00:00.000,92,Routine - Unscheduled
75406_20190222,75406,2019-02-22T00:00:00.000,94,Routine - Unscheduled
75406_20190814,75406,2019-08-14T00:00:00.000,96,Routine - Unscheduled
75407_20170522,75407,2017-05-22T00:00:00.000,89,Routine - Unscheduled
75407_20190124,75407,2019-01-24T00:00:00.000,96,Routine - Unscheduled
75411_20170810,75411,2017-08-10T00:00:00.000,94,Routine - Unscheduled
75411_20190124,75411,2019-01-24T00:00:00.000,94,Routine - Unscheduled
75429_20161202,75429,2016-12-02T00:00:00.000,94,Routine - Unscheduled
75429_20180502,75429,2018-05-02T00:00:00.000,89,Routine - Unscheduled
75429_20180611,75429,2018-06-11T00:00:00.000,,Reinspection/Followup
75429_20181213,75429,2018-12-13T00:00:00.000,,Complaint
75437_20171020,75437,2017-10-20T00:00:00.000,100,Routine - Unscheduled
75437_20190125,75437,2019-01-25T00:00:00.000,100,Routine - Unscheduled
75448_20180711,75448,2018-07-11T00:00:00.000,90,Routine - Unscheduled
75448_20190128,75448,2019-01-28T00:00:00.000,,Complaint
75452_20180724,75452,2018-07-24T00:00:00.000,78,Routine - Unscheduled
75452_20180807,75452,2018-08-07T00:00:00.000,,Reinspection/Followup
75452_20190515,75452,2019-05-15T00:00:00.000,79,Routine - Unscheduled
75452_20190605,75452,2019-06-05T00:00:00.000,,Reinspection/Followup
75453_20180501,75453,2018-05-01T00:00:00.000,100,Routine - Unscheduled
75453_20190308,75453,2019-03-08T00:00:00.000,96,Routine - Unscheduled
7546_20170707,7546,2017-07-07T00:00:00.000,100,Routine - Unscheduled
7546_20190520,7546,2019-05-20T00:00:00.000,92,Routine - Unscheduled
7546_20190528,7546,2019-05-28T00:00:00.000,,Reinspection/Followup
75465_20161202,75465,2016-12-02T00:00:00.000,100,Routine - Unscheduled
75465_20170719,75465,2017-07-19T00:00:00.000,100,Routine - Unscheduled
75465_20170908,75465,2017-09-08T00:00:00.000,,Complaint
75465_20170912,75465,2017-09-12T00:00:00.000,,Complaint
75465_20180108,75465,2018-01-08T00:00:00.000,96,Routine - Unscheduled
75465_20190108,75465,2019-01-08T00:00:00.000,100,Routine - Unscheduled
75465_20190805,75465,2019-08-05T00:00:00.000,96,Routine - Unscheduled
75468_20161213,75468,2016-12-13T00:00:00.000,90,Routine - Unscheduled
75468_20161220,75468,2016-12-20T00:00:00.000,,Reinspection/Followup
75468_20190319,75468,2019-03-19T00:00:00.000,89,Routine - Unscheduled
7547_20170127,7547,2017-01-27T00:00:00.000,90,Routine - Unscheduled
7547_20170203,7547,2017-02-03T00:00:00.000,,Reinspection/Followup
7547_20180301,7547,2018-03-01T00:00:00.000,100,Routine - Unscheduled
7547_20190515,7547,2019-05-15T00:00:00.000,98,Routine - Unscheduled
75523_20171031,75523,2017-10-31T00:00:00.000,88,Routine - Unscheduled
75523_20171201,75523,2017-12-01T00:00:00.000,,Reinspection/Followup
75523_20190131,75523,2019-01-31T00:00:00.000,88,Routine - Unscheduled
75523_20190208,75523,2019-02-08T00:00:00.000,,Reinspection/Followup
75523_20190731,75523,2019-07-31T00:00:00.000,87,Routine - Unscheduled
75523_20190808,75523,2019-08-08T00:00:00.000,,Reinspection/Followup
75523_20190816,75523,2019-08-16T00:00:00.000,,Reinspection/Followup
75526_20171108,75526,2017-11-08T00:00:00.000,88,Routine - Unscheduled
75526_20181001,75526,2018-10-01T00:00:00.000,90,Routine - Unscheduled
75530_20161209,75530,2016-12-09T00:00:00.000,86,Routine - Unscheduled
75530_20161213,75530,2016-12-13T00:00:00.000,,Reinspection/Followup
75530_20170321,75530,2017-03-21T00:00:00.000,,Reinspection/Followup
75530_20170331,75530,2017-03-31T00:00:00.000,96,Routine - Unscheduled
75530_20180516,75530,2018-05-16T00:00:00.000,83,Routine - Unscheduled
75530_20180517,75530,2018-05-17T00:00:00.000,,Reinspection/Followup
75530_20190311,75530,2019-03-11T00:00:00.000,81,Routine - Unscheduled
75530_20190312,75530,2019-03-12T00:00:00.000,,Reinspection/Followup
75574_20170308,75574,2017-03-08T00:00:00.000,94,Routine - Unscheduled
75574_20180831,75574,2018-08-31T00:00:00.000,94,Routine - Unscheduled
75574_20190730,75574,2019-07-30T00:00:00.000,98,Routine - Unscheduled
75575_20180809,75575,2018-08-09T00:00:00.000,84,Routine - Unscheduled
75575_20180821,75575,2018-08-21T00:00:00.000,,Reinspection/Followup
75575_20180831,75575,2018-08-31T00:00:00.000,,Reinspection/Followup
75575_20190827,75575,2019-08-27T00:00:00.000,94,Routine - Unscheduled
7558_20170327,7558,2017-03-27T00:00:00.000,92,Routine - Unscheduled
7558_20180521,7558,2018-05-21T00:00:00.000,92,Routine - Unscheduled
7558_20180604,7558,2018-06-04T00:00:00.000,,Reinspection/Followup
7558_20180611,7558,2018-06-11T00:00:00.000,,Reinspection/Followup
7558_20180613,7558,2018-06-13T00:00:00.000,,Foodborne Illness Investigation
7558_20190419,7558,2019-04-19T00:00:00.000,87,Routine - Unscheduled
7558_20191001,7558,2019-10-01T00:00:00.000,92,Routine - Unscheduled
75604_20170620,75604,2017-06-20T00:00:00.000,90,Routine - Unscheduled
75604_20180611,75604,2018-06-11T00:00:00.000,89,Routine - Unscheduled
75604_20180618,75604,2018-06-18T00:00:00.000,,Reinspection/Followup
75604_20190813,75604,2019-08-13T00:00:00.000,92,Routine - Unscheduled
75606_20161028,75606,2016-10-28T00:00:00.000,,New Construction
75606_20161129,75606,2016-11-29T00:00:00.000,,New Ownership
75606_20170118,75606,2017-01-18T00:00:00.000,96,Routine - Unscheduled
75606_20171013,75606,2017-10-13T00:00:00.000,87,Routine - Unscheduled
75606_20171101,75606,2017-11-01T00:00:00.000,,Non-inspection site visit
75606_20171106,75606,2017-11-06T00:00:00.000,,Non-inspection site visit
75606_20190108,75606,2019-01-08T00:00:00.000,91,Routine - Unscheduled
75606_20190116,75606,2019-01-16T00:00:00.000,,Reinspection/Followup
75613_20161101,75613,2016-11-01T00:00:00.000,93,Routine - Unscheduled
75613_20171128,75613,2017-11-28T00:00:00.000,88,Routine - Unscheduled
75613_20190412,75613,2019-04-12T00:00:00.000,92,Routine - Unscheduled
75637_20171018,75637,2017-10-18T00:00:00.000,83,Routine - Unscheduled
75637_20171218,75637,2017-12-18T00:00:00.000,,Reinspection/Followup
75637_20180919,75637,2018-09-19T00:00:00.000,92,Routine - Unscheduled
75637_20190515,75637,2019-05-15T00:00:00.000,86,Routine - Unscheduled
75637_20190531,75637,2019-05-31T00:00:00.000,,Reinspection/Followup
75649_20170810,75649,2017-08-10T00:00:00.000,94,Routine - Unscheduled
75649_20170912,75649,2017-09-12T00:00:00.000,,Routine - Scheduled
75662_20180112,75662,2018-01-12T00:00:00.000,86,Routine - Unscheduled
75678_20180220,75678,2018-02-20T00:00:00.000,88,Routine - Unscheduled
75678_20180301,75678,2018-03-01T00:00:00.000,,Reinspection/Followup
75678_20190424,75678,2019-04-24T00:00:00.000,87,Routine - Unscheduled
75678_20190507,75678,2019-05-07T00:00:00.000,,Reinspection/Followup
75678_20190520,75678,2019-05-20T00:00:00.000,,Reinspection/Followup
75681_20171017,75681,2017-10-17T00:00:00.000,78,Routine - Unscheduled
75681_20180126,75681,2018-01-26T00:00:00.000,,Complaint
75681_20190603,75681,2019-06-03T00:00:00.000,85,Routine - Unscheduled
75685_20161118,75685,2016-11-18T00:00:00.000,93,Routine - Unscheduled
75685_20161209,75685,2016-12-09T00:00:00.000,,Reinspection/Followup
75685_20180222,75685,2018-02-22T00:00:00.000,96,Routine - Unscheduled
75685_20180703,75685,2018-07-03T00:00:00.000,,Reinspection/Followup
75685_20190708,75685,2019-07-08T00:00:00.000,87,Routine - Unscheduled
75685_20190722,75685,2019-07-22T00:00:00.000,,Reinspection/Followup
75689_20180328,75689,2018-03-28T00:00:00.000,94,Routine - Unscheduled
75689_20190506,75689,2019-05-06T00:00:00.000,90,Routine - Unscheduled
75701_20161209,75701,2016-12-09T00:00:00.000,,Reinspection/Followup
75701_20170810,75701,2017-08-10T00:00:00.000,78,Routine - Unscheduled
75701_20170824,75701,2017-08-24T00:00:00.000,,Non-inspection site visit
75701_20170825,75701,2017-08-25T00:00:00.000,,Reinspection/Followup
75701_20180801,75701,2018-08-01T00:00:00.000,75,Routine - Unscheduled
75701_20180809,75701,2018-08-09T00:00:00.000,,Reinspection/Followup
75701_20190404,75701,2019-04-04T00:00:00.000,70,Routine - Unscheduled
75701_20190412,75701,2019-04-12T00:00:00.000,,Reinspection/Followup
75701_20190816,75701,2019-08-16T00:00:00.000,83,Routine - Unscheduled
75701_20190823,75701,2019-08-23T00:00:00.000,,Reinspection/Followup
7573_20171226,7573,2017-12-26T00:00:00.000,90,Routine - Unscheduled
7573_20190311,7573,2019-03-11T00:00:00.000,98,Routine - Unscheduled
75738_20170626,75738,2017-06-26T00:00:00.000,82,Routine - Unscheduled
75738_20180604,75738,2018-06-04T00:00:00.000,96,Routine - Unscheduled
75738_20190521,75738,2019-05-21T00:00:00.000,83,Routine - Unscheduled
75738_20190530,75738,2019-05-30T00:00:00.000,,Reinspection/Followup
7575_20170215,7575,2017-02-15T00:00:00.000,85,Routine - Unscheduled
7575_20170222,7575,2017-02-22T00:00:00.000,,Reinspection/Followup
7575_20180718,7575,2018-07-18T00:00:00.000,90,Routine - Unscheduled
7575_20190206,7575,2019-02-06T00:00:00.000,86,Routine - Unscheduled
7575_20190214,7575,2019-02-14T00:00:00.000,,Reinspection/Followup
7575_20190910,7575,2019-09-10T00:00:00.000,90,Routine - Unscheduled
7576_20180111,7576,2018-01-11T00:00:00.000,100,Routine - Unscheduled
7576_20181205,7576,2018-12-05T00:00:00.000,100,Routine - Unscheduled
75792_20170814,75792,2017-08-14T00:00:00.000,94,Routine - Unscheduled
75792_20180308,75792,2018-03-08T00:00:00.000,85,Routine - Unscheduled
75792_20180319,75792,2018-03-19T00:00:00.000,,Reinspection/Followup
75792_20190219,75792,2019-02-19T00:00:00.000,93,Routine - Unscheduled
75792_20190301,75792,2019-03-01T00:00:00.000,,Reinspection/Followup
758_20171212,758,2017-12-12T00:00:00.000,94,Routine - Unscheduled
758_20180103,758,2018-01-03T00:00:00.000,,Reinspection/Followup
758_20190417,758,2019-04-17T00:00:00.000,90,Routine - Unscheduled
758_20190424,758,2019-04-24T00:00:00.000,,Reinspection/Followup
75836_20170320,75836,2017-03-20T00:00:00.000,98,Routine - Unscheduled
75836_20171012,75836,2017-10-12T00:00:00.000,94,Routine - Unscheduled
75836_20180327,75836,2018-03-27T00:00:00.000,96,Routine - Unscheduled
75836_20190503,75836,2019-05-03T00:00:00.000,94,Routine - Unscheduled
75836_20190722,75836,2019-07-22T00:00:00.000,,Complaint
75850_20170824,75850,2017-08-24T00:00:00.000,92,Routine - Unscheduled
75850_20180308,75850,2018-03-08T00:00:00.000,92,Routine - Unscheduled
75851_20180803,75851,2018-08-03T00:00:00.000,100,Routine - Unscheduled
75851_20190604,75851,2019-06-04T00:00:00.000,100,Routine - Unscheduled
75881_20161007,75881,2016-10-07T00:00:00.000,100,Routine - Unscheduled
75881_20190102,75881,2019-01-02T00:00:00.000,92,Routine - Unscheduled
75881_20190613,75881,2019-06-13T00:00:00.000,87,Routine - Unscheduled
75881_20190624,75881,2019-06-24T00:00:00.000,,Reinspection/Followup
75888_20170106,75888,2017-01-06T00:00:00.000,92,Routine - Unscheduled
75888_20170831,75888,2017-08-31T00:00:00.000,90,Routine - Unscheduled
75888_20180802,75888,2018-08-02T00:00:00.000,90,Routine - Unscheduled
75888_20180815,75888,2018-08-15T00:00:00.000,,Reinspection/Followup
75888_20180919,75888,2018-09-19T00:00:00.000,,Reinspection/Followup
75888_20190808,75888,2019-08-08T00:00:00.000,96,Routine - Unscheduled
75892_20170323,75892,2017-03-23T00:00:00.000,96,Routine - Unscheduled
75892_20180209,75892,2018-02-09T00:00:00.000,77,Routine - Unscheduled
75944_20161220,75944,2016-12-20T00:00:00.000,100,Routine - Unscheduled
75944_20180502,75944,2018-05-02T00:00:00.000,100,Routine - Unscheduled
75944_20190319,75944,2019-03-19T00:00:00.000,85,Routine - Unscheduled
75944_20190325,75944,2019-03-25T00:00:00.000,,Reinspection/Followup
75956_20180208,75956,2018-02-08T00:00:00.000,88,Routine - Unscheduled
75956_20180220,75956,2018-02-20T00:00:00.000,,Non-inspection site visit
75962_20180112,75962,2018-01-12T00:00:00.000,94,Routine - Unscheduled
75962_20181001,75962,2018-10-01T00:00:00.000,85,Routine - Unscheduled
75962_20181016,75962,2018-10-16T00:00:00.000,,Reinspection/Followup
75962_20190926,75962,2019-09-26T00:00:00.000,100,Routine - Unscheduled
75965_20170706,75965,2017-07-06T00:00:00.000,,Complaint
75965_20181119,75965,2018-11-19T00:00:00.000,90,Routine - Unscheduled
75965_20190703,75965,2019-07-03T00:00:00.000,94,Routine - Unscheduled
75965_20190725,75965,2019-07-25T00:00:00.000,,Reinspection/Followup
75973_20170119,75973,2017-01-19T00:00:00.000,98,Routine - Unscheduled
75973_20180619,75973,2018-06-19T00:00:00.000,92,Routine - Unscheduled
75973_20190807,75973,2019-08-07T00:00:00.000,88,Routine - Unscheduled
7598_20170803,7598,2017-08-03T00:00:00.000,94,Routine - Unscheduled
7598_20181029,7598,2018-10-29T00:00:00.000,94,Routine - Unscheduled
7599_20161027,7599,2016-10-27T00:00:00.000,98,Routine - Unscheduled
7599_20190906,7599,2019-09-06T00:00:00.000,100,Routine - Unscheduled
75991_20170124,75991,2017-01-24T00:00:00.000,92,Routine - Unscheduled
75991_20181205,75991,2018-12-05T00:00:00.000,88,Routine - Unscheduled
76_20161005,76,2016-10-05T00:00:00.000,98,Routine - Unscheduled
76_20171101,76,2017-11-01T00:00:00.000,100,Routine - Unscheduled
76_20190501,76,2019-05-01T00:00:00.000,98,Routine - Unscheduled
76_20190516,76,2019-05-16T00:00:00.000,,Reinspection/Followup
7600_20180119,7600,2018-01-19T00:00:00.000,98,Routine - Unscheduled
7601_20170201,7601,2017-02-01T00:00:00.000,100,Routine - Unscheduled
7601_20180119,7601,2018-01-19T00:00:00.000,98,Routine - Unscheduled
7601_20190906,7601,2019-09-06T00:00:00.000,100,Routine - Unscheduled
7602_20180119,7602,2018-01-19T00:00:00.000,94,Routine - Unscheduled
7602_20190906,7602,2019-09-06T00:00:00.000,100,Routine - Unscheduled
7603_20170201,7603,2017-02-01T00:00:00.000,93,Routine - Unscheduled
7603_20170322,7603,2017-03-22T00:00:00.000,,Reinspection/Followup
7603_20180223,7603,2018-02-23T00:00:00.000,96,Routine - Unscheduled
7603_20190906,7603,2019-09-06T00:00:00.000,100,Routine - Unscheduled
76033_20170619,76033,2017-06-19T00:00:00.000,,Non-inspection site visit
76033_20170622,76033,2017-06-22T00:00:00.000,,Non-inspection site visit
76033_20171012,76033,2017-10-12T00:00:00.000,81,Routine - Unscheduled
76033_20181206,76033,2018-12-06T00:00:00.000,72,Routine - Unscheduled
76033_20181210,76033,2018-12-10T00:00:00.000,,Reinspection/Followup
76033_20190917,76033,2019-09-17T00:00:00.000,80,Routine - Unscheduled
7605_20171026,7605,2017-10-26T00:00:00.000,92,Routine - Unscheduled
7605_20171113,7605,2017-11-13T00:00:00.000,,Reinspection/Followup
76060_20161009,76060,2016-10-09T00:00:00.000,100,Routine - Unscheduled
76061_20171219,76061,2017-12-19T00:00:00.000,90,Routine - Unscheduled
76061_20180111,76061,2018-01-11T00:00:00.000,,Reinspection/Followup
76061_20180705,76061,2018-07-05T00:00:00.000,98,Routine - Unscheduled
76061_20190711,76061,2019-07-11T00:00:00.000,90,Routine - Unscheduled
76064_20161005,76064,2016-10-05T00:00:00.000,100,Routine - Unscheduled
7610_20170111,7610,2017-01-11T00:00:00.000,98,Routine - Unscheduled
7610_20171208,7610,2017-12-08T00:00:00.000,98,Routine - Unscheduled
7610_20190311,7610,2019-03-11T00:00:00.000,98,Routine - Unscheduled
76126_20161009,76126,2016-10-09T00:00:00.000,100,Routine - Unscheduled
76142_20171004,76142,2017-10-04T00:00:00.000,96,Routine - Unscheduled
76156_20161110,76156,2016-11-10T00:00:00.000,,Complaint
76156_20170106,76156,2017-01-06T00:00:00.000,96,Routine - Unscheduled
76156_20171107,76156,2017-11-07T00:00:00.000,90,Routine - Unscheduled
76156_20181003,76156,2018-10-03T00:00:00.000,94,Routine - Unscheduled
76196_20190115,76196,2019-01-15T00:00:00.000,91,Routine - Unscheduled
76205_20171115,76205,2017-11-15T00:00:00.000,96,Routine - Unscheduled
76205_20180712,76205,2018-07-12T00:00:00.000,100,Routine - Unscheduled
76205_20190308,76205,2019-03-08T00:00:00.000,98,Routine - Unscheduled
76218_20170309,76218,2017-03-09T00:00:00.000,79,Routine - Unscheduled
76218_20170313,76218,2017-03-13T00:00:00.000,,Reinspection/Followup
76218_20170724,76218,2017-07-24T00:00:00.000,,Complaint
76218_20170918,76218,2017-09-18T00:00:00.000,,Complaint
76218_20180709,76218,2018-07-09T00:00:00.000,87,Routine - Unscheduled
76218_20180712,76218,2018-07-12T00:00:00.000,,Reinspection/Followup
76218_20190124,76218,2019-01-24T00:00:00.000,60,Routine - Unscheduled
76218_20190205,76218,2019-02-05T00:00:00.000,,Reinspection/Followup
76220_20161024,76220,2016-10-24T00:00:00.000,94,Routine - Unscheduled
76220_20171218,76220,2017-12-18T00:00:00.000,90,Routine - Unscheduled
76223_20161011,76223,2016-10-11T00:00:00.000,100,Routine - Unscheduled
76223_20170424,76223,2017-04-24T00:00:00.000,100,Routine - Unscheduled
76223_20170919,76223,2017-09-19T00:00:00.000,98,Routine - Unscheduled
76223_20180928,76223,2018-09-28T00:00:00.000,96,Routine - Unscheduled
76223_20190412,76223,2019-04-12T00:00:00.000,100,Routine - Unscheduled
76223_20190719,76223,2019-07-19T00:00:00.000,100,Routine - Unscheduled
76233_20161011,76233,2016-10-11T00:00:00.000,94,Routine - Unscheduled
76233_20170424,76233,2017-04-24T00:00:00.000,92,Routine - Unscheduled
76233_20170919,76233,2017-09-19T00:00:00.000,94,Routine - Unscheduled
76233_20180928,76233,2018-09-28T00:00:00.000,90,Routine - Unscheduled
76233_20190412,76233,2019-04-12T00:00:00.000,100,Routine - Unscheduled
76233_20190719,76233,2019-07-19T00:00:00.000,100,Routine - Unscheduled
76245_20171003,76245,2017-10-03T00:00:00.000,89,Routine - Unscheduled
76245_20171010,76245,2017-10-10T00:00:00.000,,Reinspection/Followup
